Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
160 2854.84 777.00 89.342376 72.2303 0.0837722 11.4489 0.178205 0 0.444671 0 0.018616 0 0 0.381629 4.1793 4.36546 0 6.66922
171 2701.61 750.80 89.113521 72.4157 0.0839873 11.4783 0.187407 0 0.437944 0 0.0186639 0 0 0.382609 4.19003 4.37667 0 6.42866
159 3008.06 795.00 89.557782 72.0565 0.0835707 11.4213 0.171934 0 0.448858 0 0.0185713 0 0 0.380711 4.16925 4.35496 0 6.89429
132 3774.19 897.00 90.435448 71.3572 0.0827597 11.3105 0.145326 0 0.466943 0 0.018391 0 0 0.377016 4.12879 4.3127 0 7.80037
161 2854.84 774.00 89.342536 72.2301 0.0837721 11.4488 0.178998 0 0.443956 0 0.018616 0 0 0.381628 4.17929 4.36545 0 6.66931
151 3161.29 789.00 89.788047 71.8717 0.0833564 11.392 0.171638 0 0.447577 0 0.0185236 0 0 0.379735 4.15856 4.34379 0 7.13305
142 3467.74 888.00 90.044972 71.6667 0.0831185 11.3595 0.149469 0 0.465807 0 0.0184708 0 0 0.378651 4.14669 4.3314 0 7.4002
160 3008.06 792.00 89.559683 72.055 0.0835689 11.4211 0.172654 0 0.448197 0 0.0185709 0 0 0.380703 4.16916 4.35487 0 6.89619
133 3774.19 894.00 90.445656 71.3492 0.0827503 11.3092 0.145744 0 0.466499 0 0.018389 0 0 0.376974 4.12832 4.31221 0 7.81073
172 2701.61 750.80 89.113522 72.4157 0.0839873 11.4783 0.187407 0 0.437944 0 0.0186639 0 0 0.382609 4.19003 4.37667 0 6.42866
152 3161.29 786.00 89.790301 71.8699 0.0833543 11.3918 0.172369 0 0.446904 0 0.0185232 0 0 0.379725 4.15845 4.34369 0 7.1353
162 2854.84 771.00 89.342483 72.2302 0.0837721 11.4489 0.179802 0 0.443233 0 0.018616 0 0 0.381628 4.1793 4.36546 0 6.66917
133 3314.52 876.00 89.866438 71.809 0.0832837 11.3821 0.15279 0 0.464011 0 0.0185075 0 0 0.379403 4.15493 4.34001 0 7.21593
134 3774.19 891.00 90.455839 71.3411 0.082741 11.3079 0.146168 0 0.466051 0 0.0183869 0 0 0.376931 4.12786 4.31173 0 7.82106
153 3161.29 783.00 89.792355 71.8683 0.0833524 11.3915 0.17311 0 0.446223 0 0.0185228 0 0 0.379716 4.15836 4.34359 0 7.13735
143 3467.74 885.00 90.052885 71.6604 0.0831112 11.3585 0.14992 0 0.465348 0 0.0184692 0 0 0.378618 4.14633 4.33102 0 7.40829
161 3008.06 789.00 89.561399 72.0536 0.0835673 11.4209 0.173385 0 0.447528 0 0.0185705 0 0 0.380696 4.16908 4.35479 0 6.8979
134 3314.52 873.00 89.873180 71.8037 0.0832774 11.3812 0.153273 0 0.463531 0 0.0185061 0 0 0.379375 4.15462 4.33968 0 7.22284
162 3008.06 786.00 89.562925 72.0524 0.0835659 11.4207 0.174126 0 0.446851 0 0.0185702 0 0 0.380689 4.16901 4.35471 0 6.89941
135 3314.52 870.00 89.879853 71.7983 0.0832712 11.3804 0.153764 0 0.463045 0 0.0185047 0 0 0.379347 4.15431 4.33936 0 7.22968
173 2701.61 749.80 88.944273 72.373 0.0841472 11.5001 0.188127 0 0.43845 0 0.0186994 0 0 0.383337 4.19801 4.385 0 6.43107
163 2854.84 768.00 89.342211 72.2304 0.0837724 11.4489 0.180618 0 0.4425 0 0.0186161 0 0 0.38163 4.17931 4.36547 0 6.66881
154 3161.29 780.00 89.794205 71.8668 0.0833507 11.3913 0.173862 0 0.445534 0 0.0185224 0 0 0.379709 4.15827 4.3435 0 7.13919
163 3008.06 783.00 89.564256 72.0513 0.0835647 11.4205 0.174878 0 0.446166 0 0.0185699 0 0 0.380683 4.16895 4.35465 0 6.90072
138 2548.39 743.50 74.064450 72.1414 0.101053 11.6036 0.230431 0 0.52248 0 0.0224561 0 0 0.432237 4.43328 4.19848 0 6.31457
135 3774.19 888.00 90.465996 71.3331 0.0827317 11.3067 0.146597 0 0.465597 0 0.0183848 0 0 0.376889 4.12739 4.31124 0 7.83137
164 3008.06 780.00 89.565385 72.0504 0.0835636 11.4204 0.17564 0 0.445472 0 0.0185697 0 0 0.380679 4.1689 4.35459 0 6.90182
144 3467.74 882.00 90.060745 71.6541 0.083104 11.3575 0.150377 0 0.464885 0 0.0184676 0 0 0.378585 4.14597 4.33064 0 7.41632
155 3161.29 777.00 89.795842 71.8655 0.0833492 11.3911 0.174625 0 0.444837 0 0.018522 0 0 0.379702 4.1582 4.34342 0 7.14081
136 3314.52 867.00 89.886454 71.793 0.0832651 11.3796 0.154261 0 0.462554 0 0.0185034 0 0 0.379319 4.154 4.33904 0 7.23644
136 3774.19 885.00 90.476123 71.3251 0.0827225 11.3054 0.147033 0 0.465138 0 0.0183828 0 0 0.376847 4.12693 4.31076 0 7.84164
164 2854.84 765.00 89.341715 72.2308 0.0837728 11.449 0.181445 0 0.441759 0 0.0186162 0 0 0.381632 4.17933 4.36549 0 6.66821
165 3008.06 777.00 89.566306 72.0497 0.0835628 11.4202 0.176412 0 0.444771 0 0.0185695 0 0 0.380675 4.16885 4.35455 0 6.9027
145 3467.74 879.00 90.068552 71.6479 0.0830968 11.3566 0.15084 0 0.464416 0 0.018466 0 0 0.378552 4.14561 4.33027 0 7.4243
137 3774.19 882.00 90.486219 71.3172 0.0827132 11.3041 0.147475 0 0.464674 0 0.0183807 0 0 0.376805 4.12647 4.31028 0 7.85188
156 3161.29 774.00 89.797262 71.8644 0.0833478 11.3909 0.175398 0 0.444131 0 0.0185217 0 0 0.379696 4.15813 4.34335 0 7.1422
165 2854.84 762.00 89.340988 72.2314 0.0837735 11.449 0.182284 0 0.441009 0 0.0186163 0 0 0.381635 4.17937 4.36553 0 6.66736
166 3008.06 774.00 89.567014 72.0491 0.0835621 11.4202 0.177196 0 0.444061 0 0.0185694 0 0 0.380672 4.16882 4.35451 0 6.90336
157 3161.29 771.00 89.798456 71.8634 0.0833467 11.3907 0.176183 0 0.443418 0 0.0185215 0 0 0.379691 4.15808 4.34329 0 7.14335
146 3467.74 876.00 90.076302 71.6417 0.0830896 11.3556 0.15131 0 0.463941 0 0.0184644 0 0 0.378519 4.14525 4.32989 0 7.43221
167 3008.06 771.00 89.567502 72.0487 0.0835616 11.4201 0.177991 0 0.443343 0 0.0185693 0 0 0.38067 4.1688 4.35449 0 6.90378
158 3161.29 768.00 89.799419 71.8626 0.0833458 11.3906 0.176978 0 0.442695 0 0.0185213 0 0 0.379687 4.15803 4.34324 0 7.14427
137 3314.52 864.00 89.892980 71.7878 0.0832591 11.3787 0.154765 0 0.462057 0 0.018502 0 0 0.379291 4.1537 4.33872 0 7.24312
166 2854.84 759.00 89.340023 72.2322 0.0837744 11.4492 0.183135 0 0.44025 0 0.0186165 0 0 0.381639 4.17941 4.36558 0 6.66627
138 3774.19 879.00 90.496281 71.3093 0.082704 11.3029 0.147922 0 0.464205 0 0.0183787 0 0 0.376763 4.12601 4.3098 0 7.86208
159 3161.29 765.00 89.800144 71.8621 0.0833452 11.3905 0.177785 0 0.441965 0 0.0185211 0 0 0.379684 4.158 4.34321 0 7.14494
147 3467.74 873.00 90.083992 71.6356 0.0830825 11.3546 0.151786 0 0.463462 0 0.0184628 0 0 0.378487 4.1449 4.32952 0 7.44007
168 3008.06 768.00 89.567764 72.0485 0.0835614 11.4201 0.178796 0 0.442616 0 0.0185692 0 0 0.380669 4.16879 4.35448 0 6.90398
138 3314.52 861.00 89.899427 71.7827 0.0832531 11.3779 0.155276 0 0.461554 0 0.0185007 0 0 0.379264 4.15341 4.33841 0 7.24972
160 3161.29 762.00 89.800623 71.8617 0.0833447 11.3904 0.178603 0 0.441225 0 0.018521 0 0 0.379681 4.15798 4.34319 0 7.14535
169 3008.06 765.00 89.567793 72.0485 0.0835614 11.4201 0.179614 0 0.44188 0 0.0185692 0 0 0.380668 4.16878 4.35448 0 6.90392
139 3314.52 858.00 89.905793 71.7776 0.0832472 11.3771 0.155793 0 0.461045 0 0.0184994 0 0 0.379237 4.15311 4.33811 0 7.25624
148 3467.74 870.00 90.091619 71.6296 0.0830755 11.3537 0.152269 0 0.462977 0 0.0184612 0 0 0.378455 4.14455 4.32916 0 7.44785
161 3161.29 759.00 89.800849 71.8615 0.0833445 11.3904 0.179433 0 0.440477 0 0.018521 0 0 0.379681 4.15796 4.34317 0 7.1455
170 3008.06 762.00 89.567583 72.0486 0.0835616 11.4201 0.180443 0 0.441136 0 0.0185692 0 0 0.380669 4.16879 4.35449 0 6.90362
149 3467.74 867.00 90.099180 71.6235 0.0830685 11.3527 0.152758 0 0.462486 0 0.0184597 0 0 0.378423 4.1442 4.32879 0 7.45557
162 3161.29 756.00 89.800814 71.8615 0.0833445 11.3904 0.180275 0 0.43972 0 0.018521 0 0 0.379681 4.15797 4.34318 0 7.14538
167 2854.84 756.00 89.338815 72.2331 0.0837755 11.4493 0.183998 0 0.439482 0 0.0186168 0 0 0.381644 4.17947 4.36564 0 6.66492
140 3314.52 855.00 89.912075 71.7726 0.0832414 11.3763 0.156318 0 0.460531 0 0.0184981 0 0 0.379211 4.15282 4.3378 0 7.26266
139 3774.19 876.00 90.506307 71.3014 0.0826949 11.3016 0.148376 0 0.46373 0 0.0183766 0 0 0.376721 4.12556 4.30932 0 7.87224
150 3467.74 864.00 90.106673 71.6176 0.0830616 11.3518 0.153254 0 0.46199 0 0.0184581 0 0 0.378392 4.14385 4.32843 0 7.46321
171 3008.06 759.00 89.567127 72.049 0.083562 11.4201 0.181283 0 0.440383 0 0.0185693 0 0 0.380671 4.16881 4.35451 0 6.90306
163 3161.29 753.00 89.800511 71.8618 0.0833448 11.3905 0.181128 0 0.438954 0 0.0185211 0 0 0.379682 4.15798 4.34319 0 7.14498
151 3467.74 861.00 90.114094 71.6117 0.0830548 11.3508 0.153757 0 0.461488 0 0.0184566 0 0 0.378361 4.14351 4.32808 0 7.47078
168 2854.84 753.00 89.337356 72.2343 0.0837769 11.4495 0.184873 0 0.438705 0 0.0186171 0 0 0.38165 4.17954 4.36571 0 6.66331
172 3008.06 756.00 89.566418 72.0496 0.0835627 11.4202 0.182136 0 0.43962 0 0.0185695 0 0 0.380674 4.16885 4.35454 0 6.90224
140 3774.19 873.00 90.516293 71.2935 0.0826857 11.3004 0.148836 0 0.463251 0 0.0183746 0 0 0.37668 4.1251 4.30885 0 7.88235
141 3314.52 852.00 89.918268 71.7676 0.0832357 11.3755 0.15685 0 0.460011 0 0.0184968 0 0 0.379185 4.15254 4.3375 0 7.26899
152 3467.74 858.00 90.121439 71.6059 0.083048 11.3499 0.154266 0 0.460981 0 0.0184551 0 0 0.37833 4.14317 4.32772 0 7.47827
141 3774.19 870.00 90.526237 71.2857 0.0826767 11.2991 0.149302 0 0.462765 0 0.0183726 0 0 0.376638 4.12465 4.30837 0 7.89242
173 3008.06 753.00 89.565450 72.0504 0.0835636 11.4204 0.183 0 0.438849 0 0.0185697 0 0 0.380678 4.16889 4.35459 0 6.90115
142 3314.52 849.00 89.924369 71.7628 0.08323 11.3748 0.15739 0 0.459485 0 0.0184956 0 0 0.379159 4.15225 4.33721 0 7.27523
174 2701.61 748.80 88.761128 72.3266 0.0843208 11.5238 0.188887 0 0.439021 0 0.018738 0 0 0.384128 4.20667 4.39405 0 6.43377
153 3467.74 855.00 90.128706 71.6001 0.0830413 11.349 0.154783 0 0.460468 0 0.0184536 0 0 0.378299 4.14284 4.32738 0 7.48568
143 3314.52 846.00 89.930375 71.758 0.0832245 11.374 0.157937 0 0.458952 0 0.0184943 0 0 0.379134 4.15198 4.33692 0 7.28137
142 3774.19 867.00 90.536136 71.2779 0.0826676 11.2979 0.149775 0 0.462275 0 0.0183706 0 0 0.376597 4.1242 4.3079 0 7.90244
154 3467.74 852.00 90.135891 71.5944 0.0830347 11.3481 0.155307 0 0.459949 0 0.0184522 0 0 0.378269 4.14251 4.32703 0 7.493
143 3774.19 864.00 90.545988 71.2701 0.0826586 11.2967 0.150254 0 0.461778 0 0.0183686 0 0 0.376556 4.12375 4.30743 0 7.91241
144 3314.52 843.00 89.936281 71.7533 0.083219 11.3733 0.158491 0 0.458414 0 0.0184931 0 0 0.379109 4.1517 4.33663 0 7.2874
155 3467.74 849.00 90.142991 71.5887 0.0830282 11.3472 0.155838 0 0.459423 0 0.0184507 0 0 0.378239 4.14218 4.32669 0 7.50023
144 3774.19 861.00 90.555788 71.2624 0.0826497 11.2955 0.15074 0 0.461277 0 0.0183666 0 0 0.376515 4.1233 4.30697 0 7.92233
175 2701.61 747.80 88.578857 72.2801 0.0844943 11.5476 0.18965 0 0.439588 0 0.0187765 0 0 0.384918 4.21533 4.40309 0 6.43648
145 3314.52 840.00 89.942085 71.7486 0.0832136 11.3725 0.159053 0 0.45787 0 0.0184919 0 0 0.379084 4.15144 4.33635 0 7.29333
156 3467.74 846.00 90.150001 71.5832 0.0830217 11.3463 0.156376 0 0.458892 0 0.0184493 0 0 0.37821 4.14186 4.32635 0 7.50737
176 2701.61 746.80 88.397453 72.2337 0.0846677 11.5712 0.190415 0 0.440151 0 0.018815 0 0 0.385708 4.22398 4.41213 0 6.43921
146 3314.52 837.00 89.947782 71.7441 0.0832084 11.3718 0.159623 0 0.457319 0 0.0184907 0 0 0.37906 4.15117 4.33608 0 7.29914
157 3467.74 843.00 90.156918 71.5777 0.0830153 11.3454 0.156922 0 0.458355 0 0.0184479 0 0 0.378181 4.14154 4.32602 0 7.51441
145 3774.19 858.00 90.565535 71.2547 0.0826408 11.2942 0.151233 0 0.460769 0 0.0183646 0 0 0.376475 4.12286 4.3065 0 7.93219
177 2701.61 745.80 88.216908 72.1873 0.084841 11.5949 0.191183 0 0.440712 0 0.0188535 0 0 0.386498 4.23262 4.42116 0 6.44195
158 3467.74 840.00 90.163738 71.5723 0.0830091 11.3446 0.157475 0 0.457812 0 0.0184465 0 0 0.378152 4.14123 4.32569 0 7.52135
147 3314.52 834.00 89.953367 71.7396 0.0832032 11.3711 0.1602 0 0.456762 0 0.0184896 0 0 0.379037 4.15091 4.33581 0 7.30484
164 3161.29 750.00 89.465487 71.7759 0.0836569 11.4331 0.182794 0 0.439709 0 0.0185904 0 0 0.381104 4.17355 4.35946 0 7.1521
148 3314.52 831.00 89.958838 71.7353 0.0831981 11.3704 0.160786 0 0.456198 0 0.0184885 0 0 0.379014 4.15066 4.33555 0 7.31041
159 3467.74 837.00 90.170457 71.5669 0.0830029 11.3437 0.158036 0 0.457263 0 0.0184451 0 0 0.378124 4.14092 4.32537 0 7.52818
139 2548.39 742.50 59.208952 72.0389 0.126407 11.427 0.289055 0 0.652842 0 0.0280904 0 0 0.432085 4.52545 4.13186 0 6.34828
169 2854.84 750.00 89.143885 72.1864 0.0839587 11.4744 0.186231 0 0.438796 0 0.0186575 0 0 0.382479 4.18861 4.37518 0 6.66531
146 3774.19 855.00 90.575224 71.2471 0.082632 11.293 0.151732 0 0.460256 0 0.0183627 0 0 0.376434 4.12242 4.30604 0 7.94199
149 3314.52 828.00 89.964189 71.731 0.0831932 11.3697 0.16138 0 0.455628 0 0.0184874 0 0 0.378991 4.15042 4.33529 0 7.31587
160 3467.74 834.00 90.177070 71.5617 0.0829968 11.3429 0.158605 0 0.456707 0 0.0184437 0 0 0.378096 4.14062 4.32506 0 7.53491
161 3467.74 831.00 90.183575 71.5565 0.0829908 11.3421 0.159181 0 0.456145 0 0.0184424 0 0 0.378069 4.14032 4.32474 0 7.54152
147 3774.19 852.00 90.584852 71.2395 0.0826232 11.2918 0.152238 0 0.459737 0 0.0183607 0 0 0.376394 4.12198 4.30559 0 7.95172
178 2701.61 744.80 88.037215 72.1408 0.0850141 11.6186 0.191953 0 0.441269 0 0.018892 0 0 0.387287 4.24126 4.43018 0 6.4447
162 3467.74 828.00 90.189965 71.5514 0.0829849 11.3413 0.159766 0 0.455577 0 0.0184411 0 0 0.378042 4.14003 4.32444 0 7.54801
148 3774.19 849.00 90.594416 71.232 0.0826144 11.2906 0.152752 0 0.459212 0 0.0183588 0 0 0.376355 4.12154 4.30513 0 7.96138
150 3314.52 825.00 89.969416 71.7268 0.0831884 11.3691 0.161982 0 0.455052 0 0.0184863 0 0 0.378969 4.15017 4.33504 0 7.32119
163 3467.74 825.00 90.196237 71.5465 0.0829792 11.3405 0.160358 0 0.455002 0 0.0184398 0 0 0.378016 4.13974 4.32414 0 7.55438
149 3774.19 846.00 90.603912 71.2245 0.0826058 11.2895 0.153272 0 0.458681 0 0.0183568 0 0 0.376315 4.12111 4.30468 0 7.97098
151 3314.52 822.00 89.974515 71.7228 0.0831836 11.3684 0.162592 0 0.454469 0 0.0184853 0 0 0.378948 4.14994 4.33479 0 7.32638
140 3620.97 900.00 90.217636 71.5295 0.0829595 11.3378 0.146315 0 0.467496 0 0.0184354 0 0 0.377926 4.13876 4.32311 0 7.57771
150 3774.19 843.00 90.613337 71.2171 0.0825972 11.2883 0.1538 0 0.458145 0 0.0183549 0 0 0.376276 4.12068 4.30423 0 7.98049
170 2854.84 751.00 89.331385 72.234 0.0837825 11.4503 0.185475 0 0.438203 0 0.0186183 0 0 0.381676 4.17982 4.366 0 6.66218
152 3314.52 819.00 89.979481 71.7188 0.083179 11.3678 0.163211 0 0.453879 0 0.0184842 0 0 0.378927 4.14971 4.33455 0 7.33143
164 3467.74 822.00 90.202386 71.5416 0.0829735 11.3397 0.160959 0 0.45442 0 0.0184386 0 0 0.37799 4.13946 4.32384 0 7.56062
141 3620.97 897.00 90.226738 71.5223 0.0829511 11.3367 0.146735 0 0.467058 0 0.0184336 0 0 0.377888 4.13834 4.32267 0 7.58699
151 3774.19 840.00 90.622686 71.2098 0.0825887 11.2871 0.154335 0 0.457602 0 0.018353 0 0 0.376237 4.12026 4.30379 0 7.98993
165 3467.74 819.00 90.208407 71.5368 0.082968 11.339 0.161569 0 0.453832 0 0.0184373 0 0 0.377965 4.13918 4.32355 0 7.56672
153 3314.52 816.00 89.984309 71.715 0.0831746 11.3672 0.163838 0 0.453282 0 0.0184832 0 0 0.378906 4.14949 4.33432 0 7.33634
142 3620.97 894.00 90.235806 71.5151 0.0829428 11.3355 0.14716 0 0.466615 0 0.0184317 0 0 0.37785 4.13792 4.32224 0 7.59623
152 3774.19 837.00 90.631955 71.2025 0.0825802 11.286 0.154877 0 0.457053 0 0.0183512 0 0 0.376199 4.11984 4.30335 0 7.99929
171 2854.84 752.00 89.336813 72.2348 0.0837774 11.4496 0.185167 0 0.438443 0 0.0186172 0 0 0.381653 4.17956 4.36573 0 6.66271
166 3467.74 816.00 90.214296 71.5321 0.0829625 11.3382 0.162186 0 0.453237 0 0.0184361 0 0 0.37794 4.13891 4.32327 0 7.57269
154 3314.52 813.00 89.988994 71.7112 0.0831703 11.3666 0.164474 0 0.452678 0 0.0184823 0 0 0.378887 4.14927 4.33409 0 7.3411
174 3008.06 750.00 89.304172 71.9844 0.083808 11.4538 0.184508 0 0.439258 0 0.018624 0 0 0.381792 4.18109 4.36733 0 6.90543
179 2701.61 743.80 87.858368 72.0944 0.0851872 11.6422 0.192727 0 0.441823 0 0.0189305 0 0 0.388075 4.24989 4.4392 0 6.44747
143 3620.97 891.00 90.244839 71.5079 0.0829345 11.3344 0.147592 0 0.466167 0 0.0184299 0 0 0.377813 4.13751 4.32181 0 7.60543
167 3467.74 813.00 90.220046 71.5276 0.0829573 11.3375 0.162813 0 0.452635 0 0.0184349 0 0 0.377916 4.13865 4.32299 0 7.57852
155 3314.52 810.00 89.993532 71.7076 0.0831661 11.366 0.165119 0 0.452068 0 0.0184813 0 0 0.378868 4.14906 4.33388 0 7.34571
168 3467.74 810.00 90.225653 71.5231 0.0829521 11.3368 0.163448 0 0.452026 0 0.0184338 0 0 0.377893 4.13839 4.32273 0 7.5842
172 2854.84 751.00 89.331385 72.234 0.0837825 11.4503 0.185475 0 0.438203 0 0.0186183 0 0 0.381676 4.17982 4.366 0 6.66218
144 3620.97 888.00 90.253834 71.5008 0.0829262 11.3332 0.148029 0 0.465713 0 0.018428 0 0 0.377775 4.1371 4.32138 0 7.6146
153 3774.19 834.00 90.641141 71.1953 0.0825719 11.2848 0.155427 0 0.456498 0 0.0183493 0 0 0.376161 4.11942 4.30291 0 8.00855
156 3314.52 807.00 89.997916 71.7041 0.083162 11.3655 0.165773 0 0.45145 0 0.0184804 0 0 0.378849 4.14886 4.33366 0 7.35015
173 2854.84 751.10 89.336300 72.2352 0.0837779 11.4496 0.185434 0 0.438207 0 0.0186173 0 0 0.381655 4.17959 4.36576 0 6.66215
145 3620.97 885.00 90.262789 71.4937 0.082918 11.3321 0.148472 0 0.465255 0 0.0184262 0 0 0.377737 4.13669 4.32095 0 7.62372
157 3314.52 804.00 90.002142 71.7008 0.0831581 11.3649 0.166436 0 0.450825 0 0.0184796 0 0 0.378831 4.14867 4.33346 0 7.35444
174 2854.84 751.00 89.331385 72.234 0.0837825 11.4503 0.185475 0 0.438203 0 0.0186183 0 0 0.381676 4.17982 4.366 0 6.66218
175 2854.84 751.40 89.336474 72.235 0.0837777 11.4496 0.185345 0 0.438286 0 0.0186173 0 0 0.381654 4.17958 4.36575 0 6.66234
158 3314.52 801.00 90.006205 71.6975 0.0831544 11.3644 0.167108 0 0.450193 0 0.0184787 0 0 0.378814 4.14848 4.33327 0 7.35855
169 3467.74 807.00 90.231112 71.5188 0.0829471 11.3361 0.164092 0 0.45141 0 0.0184327 0 0 0.37787 4.13814 4.32246 0 7.58973
176 2854.84 751.10 89.336300 72.2352 0.0837779 11.4496 0.185434 0 0.438207 0 0.0186173 0 0 0.381655 4.17959 4.36576 0 6.66215
154 3774.19 831.00 90.650239 71.1881 0.0825636 11.2837 0.155984 0 0.455936 0 0.0183475 0 0 0.376123 4.119 4.30248 0 8.01773
159 3314.52 798.00 90.010097 71.6944 0.0831508 11.3639 0.16779 0 0.449554 0 0.0184779 0 0 0.378798 4.1483 4.33308 0 7.36249
177 2854.84 751.10 89.336300 72.2352 0.0837779 11.4496 0.185434 0 0.438207 0 0.0186173 0 0 0.381655 4.17959 4.36576 0 6.66215
160 3314.52 795.00 90.013815 71.6915 0.0831473 11.3635 0.168482 0 0.448907 0 0.0184772 0 0 0.378782 4.14813 4.3329 0 7.36624
146 3620.97 882.00 90.271701 71.4867 0.0829098 11.331 0.148922 0 0.464791 0 0.0184244 0 0 0.3777 4.13628 4.32052 0 7.63279
155 3774.19 828.00 90.659245 71.1811 0.0825554 11.2826 0.156549 0 0.455369 0 0.0183456 0 0 0.376086 4.1186 4.30205 0 8.02681
161 3314.52 792.00 90.017351 71.6887 0.0831441 11.363 0.169183 0 0.448252 0 0.0184765 0 0 0.378767 4.14796 4.33273 0 7.36981
170 3467.74 804.00 90.236417 71.5146 0.0829422 11.3354 0.164745 0 0.450788 0 0.0184316 0 0 0.377848 4.13789 4.32221 0 7.59509
178 2854.84 750.10 89.162594 72.1912 0.0839411 11.472 0.186156 0 0.438736 0 0.0186536 0 0 0.382398 4.18773 4.37426 0 6.665
165 3161.29 751.00 89.659310 71.8258 0.0834761 11.4084 0.18204 0 0.439081 0 0.0185502 0 0 0.38028 4.16453 4.35003 0 7.14781
162 3314.52 789.00 90.020700 71.686 0.083141 11.3626 0.169894 0 0.44759 0 0.0184758 0 0 0.378753 4.14781 4.33257 0 7.37319
175 3008.06 751.00 89.494868 72.0331 0.0836295 11.4294 0.183752 0 0.438648 0 0.0185843 0 0 0.380979 4.17218 4.35802 0 6.90177
147 3620.97 879.00 90.280568 71.4796 0.0829016 11.3299 0.149377 0 0.464323 0 0.0184226 0 0 0.377663 4.13587 4.3201 0 7.64181
156 3774.19 825.00 90.668154 71.1741 0.0825473 11.2815 0.157122 0 0.454794 0 0.0183438 0 0 0.376049 4.11819 4.30163 0 8.03578
166 3161.29 752.00 89.800350 71.8619 0.083345 11.3905 0.181416 0 0.438696 0 0.0185211 0 0 0.379683 4.15799 4.3432 0 7.14479
180 2701.61 742.80 84.028857 72.0001 0.0890695 11.6576 0.201891 0 0.461616 0 0.0197932 0 0 0.401518 4.32159 4.35802 0 6.48882
171 3467.74 801.00 90.241562 71.5105 0.0829375 11.3348 0.165407 0 0.450158 0 0.0184306 0 0 0.377826 4.13766 4.32196 0 7.60029
179 2854.84 749.10 88.975912 72.1436 0.0841172 11.496 0.186914 0 0.439326 0 0.0186927 0 0 0.383201 4.19652 4.38344 0 6.66815
167 3161.29 751.00 89.659310 71.8258 0.0834761 11.4084 0.18204 0 0.439081 0 0.0185502 0 0 0.38028 4.16453 4.35003 0 7.14781
157 3774.19 822.00 90.676961 71.1672 0.0825392 11.2804 0.157703 0 0.454214 0 0.0183421 0 0 0.376012 4.11779 4.30121 0 8.04466
148 3620.97 876.00 90.289386 71.4727 0.0828935 11.3288 0.149839 0 0.463849 0 0.0184208 0 0 0.377626 4.13547 4.31967 0 7.65079
176 3008.06 752.00 89.565068 72.0507 0.0835639 11.4204 0.183291 0 0.43859 0 0.0185698 0 0 0.38068 4.16891 4.35461 0 6.90072
172 3467.74 798.00 90.246541 71.5066 0.0829329 11.3342 0.166079 0 0.44952 0 0.0184295 0 0 0.377805 4.13743 4.32173 0 7.60532
163 3314.52 786.00 90.023856 71.6835 0.083138 11.3622 0.170615 0 0.446921 0 0.0184751 0 0 0.37874 4.14766 4.33242 0 7.37636
158 3774.19 819.00 90.685661 71.1603 0.0825313 11.2793 0.158292 0 0.453626 0 0.0183403 0 0 0.375976 4.1174 4.3008 0 8.05342
173 3467.74 795.00 90.251349 71.5028 0.0829285 11.3336 0.16676 0 0.448876 0 0.0184286 0 0 0.377785 4.13721 4.3215 0 7.61018
159 3774.19 816.00 90.694251 71.1536 0.0825235 11.2782 0.15889 0 0.453032 0 0.0183386 0 0 0.37594 4.11701 4.30039 0 8.06207
149 3620.97 873.00 90.298153 71.4657 0.0828855 11.3277 0.150307 0 0.463369 0 0.018419 0 0 0.377589 4.13507 4.31926 0 7.6597
164 3314.52 783.00 90.026812 71.6811 0.0831353 11.3618 0.171346 0 0.446243 0 0.0184745 0 0 0.378728 4.14753 4.33227 0 7.37933
180 2854.84 748.10 88.790131 72.0961 0.0842932 11.5201 0.187676 0 0.439912 0 0.0187318 0 0 0.384003 4.2053 4.39261 0 6.67131
150 3620.97 870.00 90.306867 71.4588 0.0828775 11.3266 0.150782 0 0.462884 0 0.0184172 0 0 0.377553 4.13467 4.31884 0 7.66857
160 3774.19 813.00 90.702723 71.147 0.0825158 11.2772 0.159496 0 0.452431 0 0.0183368 0 0 0.375905 4.11662 4.29999 0 8.07059
165 3314.52 780.00 90.029561 71.6789 0.0831328 11.3615 0.172087 0 0.445557 0 0.018474 0 0 0.378716 4.1474 4.33214 0 7.38208
174 3467.74 792.00 90.255979 71.4991 0.0829242 11.333 0.16745 0 0.448224 0 0.0184276 0 0 0.377766 4.137 4.32127 0 7.61485
161 3774.19 810.00 90.711073 71.1404 0.0825082 11.2761 0.16011 0 0.451824 0 0.0183352 0 0 0.375871 4.11624 4.29959 0 8.07899
168 3161.29 751.10 89.678746 71.8308 0.083458 11.4059 0.181965 0 0.439018 0 0.0185462 0 0 0.380197 4.16363 4.34909 0 7.14739
151 3620.97 867.00 90.315524 71.452 0.0828696 11.3255 0.151263 0 0.462394 0 0.0184155 0 0 0.377517 4.13427 4.31842 0 7.67737
166 3314.52 777.00 90.032097 71.6769 0.0831304 11.3612 0.172839 0 0.444864 0 0.0184734 0 0 0.378705 4.14729 4.33202 0 7.38461
175 3467.74 789.00 90.260424 71.4956 0.0829201 11.3324 0.168151 0 0.447564 0 0.0184267 0 0 0.377747 4.13679 4.32106 0 7.61932
