Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
93 1782.26 789.00 12.180729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 2395.16 834.00 11.338629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 2548.39 864.00 11.157742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
73 1629.03 828.00 12.418449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 1935.48 792.00 11.962423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
74 1629.03 825.00 12.416897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 2548.39 861.00 11.154476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 1782.26 786.00 12.180540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 2088.71 849.00 11.770503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 2395.16 831.00 11.336638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
76 2241.94 879.00 11.586091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 1935.48 789.00 11.962289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 2088.71 846.00 11.768404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
75 1629.03 822.00 12.415415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 2548.39 858.00 11.151295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 1935.48 786.00 11.962284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 2088.71 843.00 11.766387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 2241.94 876.00 11.583080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 2395.16 828.00 11.334757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 1782.26 783.00 12.180471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 1475.81 770.60 15.587490 11.87 0 3.61687 0 0 0 0 0 0 0 0.214259 1.59565 0.55649 0 82.1468
76 1629.03 819.00 12.414007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 2088.71 840.00 11.764456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 1935.48 783.00 11.962412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 2241.94 873.00 11.580133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 1782.26 780.00 12.180525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 2088.71 837.00 11.762611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 1935.48 780.00 11.962676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
77 1629.03 816.00 12.412674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 2548.39 855.00 11.148201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 2241.94 870.00 11.577254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 1782.26 777.00 12.180704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 1935.48 777.00 11.963081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
78 1629.03 813.00 12.411418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 2395.16 825.00 11.332989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 2088.71 834.00 11.760857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 2548.39 852.00 11.145198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 1475.81 769.60 16.175886 13.7431 0 4.15352 0 0 0 0 0 0 0 0.219941 1.79314 0.742586 0 79.3477
98 1935.48 774.00 11.963629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
79 1629.03 810.00 12.410243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 2395.16 822.00 11.331338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 2088.71 831.00 11.759195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 1782.26 774.00 12.181013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 2548.39 849.00 11.142288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 2241.94 867.00 11.574444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
80 1629.03 807.00 12.409150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 2395.16 819.00 11.329807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 2088.71 828.00 11.757629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 1629.03 804.00 12.408143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
106 1475.81 768.60 16.752255 15.4506 0 4.64244 0 0 0 0 0 0 0 0.224869 1.97358 0.91178 0 76.7967
99 1782.26 771.00 12.181456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 2548.39 846.00 11.139474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 2088.71 825.00 11.756162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 1629.03 801.00 12.407223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
81 2241.94 864.00 11.571706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 1935.48 771.00 11.964325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 1782.26 768.00 12.182035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 2395.16 816.00 11.328399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 1629.03 798.00 12.406394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
82 2241.94 861.00 11.569041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 2088.71 822.00 11.754796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 2548.39 843.00 11.136760 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 2088.71 819.00 11.753533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 1629.03 795.00 12.405657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
83 2241.94 858.00 11.566453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 1782.26 765.00 12.182754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 1629.03 792.00 12.405017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 2088.71 816.00 11.752379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 1935.48 768.00 11.965173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
84 2241.94 855.00 11.563943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 2395.16 813.00 11.327118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
86 1629.03 789.00 12.404476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 1935.48 765.00 11.966176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 2548.39 840.00 11.134148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 1629.03 786.00 12.404036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 1935.48 762.00 11.967339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
85 2241.94 852.00 11.561515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 2088.71 813.00 11.751334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 2395.16 810.00 11.325968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 1935.48 759.00 11.968665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 1782.26 762.00 13.084918 4.27515 0 1.30568 0 0 0 0 0 0 0 0.0796537 0.550129 0.236379 0 93.553
86 2241.94 849.00 11.559170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 2395.16 807.00 11.324952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 2548.39 837.00 11.131641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
87 2241.94 846.00 11.556912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 1629.03 783.00 12.403702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 1935.48 756.00 13.495742 7.07151 0 2.06615 0 0 0 0 0 0 0 0.0545577 0.700304 0.75289 0 89.3546
92 2395.16 804.00 11.324074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 1782.26 763.00 12.521132 1.6612 0 0.523293 0 0 0 0 0 0 0 0.0441033 0.245 0.0370092 0 97.4894
89 1629.03 780.00 12.403475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
88 2241.94 843.00 11.554743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 2088.71 810.00 11.750403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 1629.03 777.00 12.403359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 2548.39 834.00 11.129243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
91 1629.03 774.00 12.403357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
89 2241.94 840.00 11.552665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 2395.16 801.00 11.323339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 1782.26 764.00 12.183026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 2548.39 831.00 11.126957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 2088.71 807.00 11.749589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 1629.03 771.00 12.403473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 2548.39 828.00 11.124787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 2395.16 798.00 11.322749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
90 2241.94 837.00 11.550682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 1782.26 763.00 12.521132 1.6612 0 0.523293 0 0 0 0 0 0 0 0.0441033 0.245 0.0370092 0 97.4894
101 2088.71 804.00 11.748895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 2548.39 825.00 11.122735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 1629.03 768.00 13.297044 4.15701 0 1.30605 0 0 0 0 0 0 0 0.107527 0.613305 0.0938766 0 93.7222
95 2395.16 795.00 11.322309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 2088.71 801.00 11.748325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 1935.48 757.00 12.815689 4.13966 0 1.1982 0 0 0 0 0 0 0 0.022594 0.385447 0.483229 0 93.7709
96 2548.39 822.00 11.120806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 1629.03 769.00 12.921853 2.48047 0 0.780455 0 0 0 0 0 0 0 0.0650997 0.365744 0.0558133 0 96.2524
91 2241.94 834.00 11.548796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 2395.16 792.00 11.322023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
106 1782.26 763.10 12.482283 1.47481 0 0.464651 0 0 0 0 0 0 0 0.0392147 0.217497 0.032844 0 97.771
103 2088.71 798.00 11.747881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 2088.71 795.00 11.747568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
95 1629.03 770.00 12.544421 0.694292 0 0.218781 0 0 0 0 0 0 0 0.018493 0.102311 0.0155644 0 98.9506
97 2548.39 819.00 11.119003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
92 2241.94 831.00 11.547011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 2395.16 789.00 11.321896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 2088.71 792.00 11.747389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 1629.03 771.00 12.403473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 2395.16 786.00 11.321931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
106 1935.48 758.00 12.158707 0.978602 0 0.282089 0 0 0 0 0 0 0 0.00438294 0.087706 0.119957 0 98.5273
107 1782.26 763.20 12.443411 1.28717 0 0.405596 0 0 0 0 0 0 0 0.0342777 0.189813 0.0286542 0 98.0545
98 2548.39 816.00 11.117330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
93 2241.94 828.00 11.545328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 2395.16 783.00 11.322133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
106 2088.71 789.00 11.747348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
107 1475.81 767.60 21.915433 29.2258 0 6.47318 0 0 0 0 0 0 0 0.225382 2.52323 1.76693 0 59.7855
100 2395.16 780.00 11.322507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
94 2241.94 825.00 11.543753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 2548.39 813.00 11.115790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
97 1629.03 770.00 12.544421 0.694292 0 0.218781 0 0 0 0 0 0 0 0.018493 0.102311 0.0155644 0 98.9506
108 1782.26 763.30 12.404518 1.09826 0 0.346125 0 0 0 0 0 0 0 0.0292919 0.161945 0.0244393 0 98.3399
95 2241.94 822.00 11.542286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 2395.16 777.00 11.323056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 2548.39 810.00 11.114388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
107 1935.48 759.00 11.968665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
107 2088.71 786.00 11.747448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
96 2241.94 819.00 11.540932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 2395.16 774.00 11.323786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 1629.03 770.10 12.506560 0.509256 0 0.160498 0 0 0 0 0 0 0 0.0135847 0.0750396 0.011412 0 99.2302
97 2241.94 816.00 11.539695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 2395.16 771.00 11.324701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 2548.39 807.00 11.113128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 2088.71 783.00 11.747693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 2548.39 804.00 11.112012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
109 2088.71 780.00 11.748088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 1629.03 770.20 12.468678 0.323011 0 0.101816 0 0 0 0 0 0 0 0.00862938 0.0475931 0.00723566 0 99.5117
109 1782.26 763.40 12.365602 0.908077 0 0.286232 0 0 0 0 0 0 0 0.0242567 0.133893 0.0201994 0 98.6273
104 2395.16 768.00 11.325806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
98 2241.94 813.00 11.538576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 2088.71 777.00 11.748635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 1935.48 758.00 12.158707 0.978602 0 0.282089 0 0 0 0 0 0 0 0.00438294 0.087706 0.119957 0 98.5273
103 2548.39 801.00 11.111047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 1629.03 770.30 12.430775 0.135544 0 0.0427313 0 0 0 0 0 0 0 0.00362654 0.01997 0.00303512 0 99.7951
111 2088.71 774.00 11.749339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 2395.16 765.00 11.327106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
99 2241.94 810.00 11.537580 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
109 1935.48 758.10 12.093724 0.646851 0 0.186441 0 0 0 0 0 0 0 0.00288185 0.0578587 0.0794732 0 99.0265
101 1629.03 770.40 12.403510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 2701.61 900.00 11.002395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 1782.26 763.50 12.326666 0.716604 0 0.225914 0 0 0 0 0 0 0 0.0191715 0.105654 0.015934 0 98.9167
106 2395.16 762.00 11.328606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 2088.71 771.00 11.750205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
100 2241.94 807.00 11.536710 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
102 1629.03 770.30 12.430775 0.135544 0 0.0427313 0 0 0 0 0 0 0 0.00362654 0.01997 0.00303512 0 99.7951
109 2701.61 897.00 10.997858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 2548.39 798.00 11.110235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 2548.39 795.00 11.109581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 1935.48 758.20 12.028767 0.311642 0 0.0898154 0 0 0 0 0 0 0 0.00138113 0.0278204 0.0383767 0 99.531
106 2548.39 792.00 11.109090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 2701.61 894.00 10.993378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 1782.26 763.60 12.287708 0.523829 0 0.165166 0 0 0 0 0 0 0 0.0140357 0.0772268 0.011643 0 99.2081
107 2395.16 759.00 11.330311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
101 2241.94 804.00 11.535970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 1629.03 770.70 12.403491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
107 2548.39 789.00 11.108766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 1935.48 758.30 11.968999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
113 2088.71 768.00 11.751236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 1782.26 763.70 12.248729 0.329739 0 0.103985 0 0 0 0 0 0 0 0.00884883 0.0486095 0.00732617 0 99.5015
111 2701.61 891.00 10.988958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 1629.03 770.40 12.403510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 2395.16 756.00 11.332226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 2548.39 786.00 11.108614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 1935.48 758.20 12.028767 0.311642 0 0.0898154 0 0 0 0 0 0 0 0.00138113 0.0278204 0.0383767 0 99.531
102 2241.94 801.00 11.535363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
113 1782.26 763.80 12.209729 0.134324 0 0.0423665 0 0 0 0 0 0 0 0.00361026 0.0198004 0.00298324 0 99.7969
109 2395.16 753.00 11.334355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
114 2088.71 765.00 11.752436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
103 2241.94 798.00 11.534893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 1629.03 770.40 12.403510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
109 2548.39 783.00 11.108638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 2701.61 888.00 10.984600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
114 1782.26 763.90 12.183054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
113 1935.48 758.60 11.968855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
114 1935.48 758.30 11.968999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 2548.39 780.00 11.108842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
106 1629.03 769.40 12.771141 1.77971 0 0.560301 0 0 0 0 0 0 0 0.0469838 0.262354 0.0399864 0 97.3107
110 2395.16 750.00 11.386549 0.417935 0 0 0 0 0 0 0 0 0 0 0 0 0 99.5821
115 2088.71 762.00 11.753811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
113 2701.61 885.00 10.980306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
104 2241.94 795.00 11.534564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 2548.39 777.00 11.109233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
115 1782.26 763.80 12.209729 0.134324 0 0.0423665 0 0 0 0 0 0 0 0.00361026 0.0198004 0.00298324 0 99.7969
115 1935.48 758.30 11.968999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 2088.71 759.00 11.755363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 2548.39 774.00 11.109815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
105 2241.94 792.00 11.534379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 2395.16 751.00 11.335898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
107 1629.03 768.40 13.147245 3.49893 0 1.09994 0 0 0 0 0 0 0 0.0910297 0.516097 0.0789021 0 94.7151
113 2548.39 771.00 11.110592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 1935.48 757.30 12.614225 3.20778 0 0.92532 0 0 0 0 0 0 0 0.0149078 0.291497 0.386819 0 95.1737
114 2701.61 882.00 10.976079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
117 2088.71 756.00 11.757099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
114 2548.39 768.00 11.111570 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 1629.03 767.40 13.521029 5.11419 0 1.60541 0 0 0 0 0 0 0 0.131155 0.754777 0.115738 0 92.2787
115 2701.61 879.00 10.971921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 2395.16 750.00 11.386549 0.417935 0 0 0 0 0 0 0 0 0 0 0 0 0 99.5821
106 2241.94 789.00 11.534343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
115 2548.39 765.00 11.112755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 1782.26 764.20 12.182970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 2548.39 762.00 11.114151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
117 1935.48 756.30 13.293275 6.22995 0 1.81707 0 0 0 0 0 0 0 0.0454255 0.609864 0.675557 0 90.6221
117 1782.26 763.90 12.183054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 2701.61 876.00 10.967834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
109 1629.03 766.40 14.085195 7.42262 0 2.28644 0 0 0 0 0 0 0 0.154371 1.01463 0.311002 0 88.8109
118 2088.71 753.00 12.324250 2.87296 0 0.82547 0 0 0 0 0 0 0 0.010655 0.239965 0.380036 0 95.6709
107 2241.94 786.00 11.534459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
117 2548.39 759.00 11.115764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
118 1782.26 763.90 12.183054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
113 2395.16 750.10 11.368868 0.270781 0 0 0 0 0 0 0 0 0 0 0 0 0 99.7292
117 2701.61 873.00 10.963821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
108 2241.94 783.00 11.534732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
119 2088.71 754.00 11.758359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
118 2548.39 756.00 11.117600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
119 1782.26 762.90 12.559960 1.84635 0 0.581526 0 0 0 0 0 0 0 0.0489442 0.272324 0.0411498 0 97.2097
110 1629.03 765.40 14.716205 9.80307 0 2.97852 0 0 0 0 0 0 0 0.169898 1.26243 0.54769 0 85.2384
118 2701.61 870.00 10.959885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
114 2395.16 750.20 11.351178 0.123099 0 0 0 0 0 0 0 0 0 0 0 0 0 99.8769
120 2088.71 753.00 12.324250 2.87296 0 0.82547 0 0 0 0 0 0 0 0.010655 0.239965 0.380036 0 95.6709
109 2241.94 780.00 11.535166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
119 2701.61 867.00 10.956027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 1629.03 764.40 15.333991 11.944 0 3.60077 0 0 0 0 0 0 0 0.183701 1.48554 0.760309 0 82.0257
120 1782.26 761.90 13.151923 4.57236 0 1.39295 0 0 0 0 0 0 0 0.0823018 0.581408 0.265017 0 93.106
119 2548.39 753.00 11.119663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
110 2241.94 777.00 11.535765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
115 2395.16 750.30 11.336461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
120 2701.61 864.00 10.952251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
111 2241.94 774.00 11.536532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
112 1629.03 763.40 15.938978 13.8799 0 4.16327 0 0 0 0 0 0 0 0.19605 1.68745 0.952366 0 79.121
120 2548.39 750.00 11.205444 0.710462 0 0 0 0 0 0 0 0 0 0 0 0 0 99.2895
121 2088.71 753.10 12.262719 2.57344 0 0.739359 0 0 0 0 0 0 0 0.00950243 0.214582 0.340992 0 96.1221
112 2241.94 771.00 11.537474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
121 2701.61 861.00 10.948560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
122 2701.61 858.00 10.944956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
116 2395.16 750.20 11.351178 0.123099 0 0 0 0 0 0 0 0 0 0 0 0 0 99.8769
113 2241.94 768.00 11.538594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
121 2548.39 751.00 11.121169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
121 1782.26 760.90 13.814041 7.35439 0 2.20963 0 0 0 0 0 0 0 0.106923 0.874444 0.532809 0 88.9218
123 2701.61 855.00 10.941442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
117 2395.16 750.60 11.336218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
118 1935.48 755.30 22.314855 33.3412 0 6.08492 0 0 0 0 0 0 0 0.159248 2.04507 2.24608 0 56.1235
114 2241.94 765.00 11.539896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
122 2088.71 753.20 12.201220 2.27104 0 0.652433 0 0 0 0 0 0 0 0.00834919 0.189046 0.301431 0 96.5777
122 2548.39 750.00 11.205444 0.710462 0 0 0 0 0 0 0 0 0 0 0 0 0 99.2895
124 2701.61 852.00 10.938022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
122 1782.26 759.90 14.462060 9.83085 0 2.93628 0 0 0 0 0 0 0 0.128569 1.13569 0.770735 0 85.1979
118 2395.16 750.30 11.336461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
115 2241.94 762.00 11.541385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
125 2701.61 849.00 10.934697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
123 2088.71 753.30 12.139753 1.96572 0 0.564683 0 0 0 0 0 0 0 0.0071952 0.163354 0.261345 0 97.0377
123 2548.39 750.10 11.187402 0.558502 0 0 0 0 0 0 0 0 0 0 0 0 0 99.4415
116 2241.94 759.00 11.543067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
126 2701.61 846.00 10.931472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
127 2701.61 843.00 10.928350 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
117 2241.94 756.00 11.544945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
